Machine,Position,PartNumber,Qty,Error code,Cause,Job
NXT6,M02-27,19-GA0241-FTXVT,12,8000D701,"Processing error (shared):
Unable to find a part.","55GTU2-lot 1$MODEL1$Original setup T 01,43GTF4 LOT 01$MODEL1$Original setup T V1"
NXT6,M02-27,004.002.0000564,9,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-27,28-HB1003-MSX1JR,3,80003411,Parts rejected due to machine condition,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-27,0CH5470K618,2,8000340E,The part has been picked up with misalignment in the X-direction that is greater than the tolerance level specified in part data.,"65NANO$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1"
NXT6,M02-27,0CH5470K618,2,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,"50UT$MODEL1$Original setup T 1,OLED65CS4VA$MODEL1$Original setup T 2"
NXT6,M02-27,004.002.0000564,2,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-27,004.002.0000564,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-27,19-GA0241-FTXVT,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-28,0CC223BK5BA,26,8000D701,"Processing error (shared):
Unable to find a part.","65NANO$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M02-28,28-HB0479-JCXVT,24,8000D701,"Processing error (shared):
Unable to find a part.","55GTU2-lot 1$MODEL1$Original setup T 01,43GTF4 LOT 01$MODEL1$Original setup T V1"
NXT6,M02-28,004.002.0000484,6,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-28,28-HF0475-MSX1JR,2,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-28,004.002.0000484,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-28,004.002.0000484,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-29,28-AB0104-KBXVT,25,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-29,28-AB0104-KBXVT,14,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-29,004.002.0000563,10,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-29,0RJ3902C478,6,8000D701,"Processing error (shared):
Unable to find a part.",55UT$MODEL1$Original setup T 1
NXT6,M02-29,28-HB0101-JCXJR,5,8000D701,"Processing error (shared):
Unable to find a part.","50GTU4-lot 1--test$MODEL1$Original setup T 01,50GTU4-lot 1--test4$MODEL1$Original setup T 01"
NXT6,M02-29,28-HB0101-JCXJR,4,80003411,Parts rejected due to machine condition,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-29,28-AB0104-KBXVT,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-03,EAN66409901,23,8000D749,"Processing error (lead measurement)
 The amount of detected leads are less that the amount specified.",OLED65CS4VA$MODEL1$Original setup T 1
NXT6,M02-03,EAN66409901,20,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",OLED65CS4VA$MODEL1$Original setup T 1
NXT6,M02-03,0RJ2001C678,7,8000D701,"Processing error (shared):
Unable to find a part.","55NANO$MODEL1$Original setup T 1,65NANO$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1"
NXT6,M02-03,004.002.0000122,6,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-03,EAN66409901,4,8000D747,Processing error. An element could not be located. (Lead measurement),OLED65CS4VA$MODEL1$Original setup T 1
NXT6,M02-03,28-HC0223-KBXVT,4,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-03,004.002.0000122,2,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-03,EAN66409901,1,8000D701,"Processing error (shared):
Unable to find a part.",OLED65CS4VA$MODEL1$Original setup T 1
NXT6,M02-30,28-HD0474-KSX47VT,15,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-30,0RH1002C422,15,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,65UT$MODEL1$Original setup T 1"
NXT6,M02-30,19-GA0000-FT51VT,11,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-30,12-PMH0MT-34070JR,3,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 02
NXT6,M02-30,0RH1002C422,2,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,"65NANO$MODEL1$Original setup T 1,50UT$MODEL1$Original setup T 1"
NXT6,M02-30,19-GA0000-FT51VT,2,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-30,12-PMH0MT-34070JR,1,80003411,Parts rejected due to machine condition,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-30,0RH1002C422,1,8000D721,"Processing error (non leaded part)
 Part body size Y tolerance error.",65UT$MODEL1$Original setup T 1
NXT6,M02-30,004.002.0000691,1,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-30,004.002.0000691,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-31,28-HB0390-JCXVT,21,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-31,0RJ5102C478,10,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,65NANO$MODEL1$Original setup T 1"
NXT6,M02-31,28-HD0104-MBXVT,1,8000340E,The part has been picked up with misalignment in the X-direction that is greater than the tolerance level specified in part data.,55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-31,28-HD0104-MBXVT,1,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-31,0RJ5102C478,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,55UT$MODEL1$Original setup T 1
NXT6,M02-31,0RJ5102C478,1,8000D727,Processing error. The part is incorrect. (Non leaded part),55UT$MODEL1$Original setup T 1
NXT6,M02-31,004.002.0000687,1,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-32,28-HF0474-KBXVT,12,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-32,ERHZ0000219,10,8000D701,"Processing error (shared):
Unable to find a part.",55UT$MODEL1$Original setup T 1
NXT6,M02-32,12-PMNCE3-401BYVT,6,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-32,004.002.0000684,3,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-32,004.002.0000684,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-33,EAH64894901,13,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,75UT$MODEL1$Original setup T 1"
NXT6,M02-33,004.005.0052840(004.005.0050059),9,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-33,28-HB0472-KBXVT,9,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-33,004.005.0050059(004.005.0050059),7,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-33,12-NMLWM0-2N31MJR,3,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 02
NXT6,M02-34,09-TT26A0-5L05LVT,31,8000D701,"Processing error (shared):
Unable to find a part.",55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-34,EBC41607701,24,8000D701,"Processing error (shared):
Unable to find a part.","OLED65CS4VA$MODEL1$Original setup T 1,OLED65CS4VA opt test$MODEL1$Original setup T 1"
NXT6,M02-34,09-TT26A0-5L05LVT,16,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-34,0CH1474K562,8,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,75UT$MODEL1$Original setup T 1"
NXT6,M02-34,004.002.0000628,7,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-34,19-GA0202-FTXVT,6,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-34,19-GA0202-FTXVT,5,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-34,19-GA0203-JTXJR,3,8000D701,"Processing error (shared):
Unable to find a part.","50GTU4-lot 1--test$MODEL1$Original setup T 01,50GTU4-lot 1--test4$MODEL1$Original setup T 01"
NXT6,M02-34,09-TT26A0-5L05LVT,2,8000D744,Processing error. Lead center tolerance error. (Lead measurement),55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-34,09-TT26A0-5L05LVT,1,8000340E,The part has been picked up with misalignment in the X-direction that is greater than the tolerance level specified in part data.,55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-34,09-TT26A0-5L05LVT,1,8000D741,Processing error. Lead width tolerance error. (Lead measurement),55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-34,09-TT26A0-5L05LVT,1,8000D731,Processing error. Not enough blobs present. (Rough position),55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-34,09-TT26A0-5L05LVT,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),55GTU2-lot 1$MODEL1$Original setup T 01
NXT6,M02-34,EBC41607701,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,OLED65CS4VA opt test$MODEL1$Original setup T 1
NXT6,M02-34,004.002.0000628,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-35,0RJ2000C678,12,8000D701,"Processing error (shared):
Unable to find a part.","50UT$MODEL1$Original setup T 1,55NANO$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1"
NXT6,M02-35,19-GA0163-FTXCVT,7,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-35,0RJ2000C678,1,8000340E,The part has been picked up with misalignment in the X-direction that is greater than the tolerance level specified in part data.,55UT$MODEL1$Original setup T 1
NXT6,M02-35,19-GA0163-FTXCVT,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-36,19-GA0123-JTXJR,39,8000340C,"The part has been picked up with misalignment in the Y-direction.
The part center is misaligned by 3 mm or more from the holder's center of rotation.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-36,19-GA0123-JTXJR,8,8000D701,"Processing error (shared):
Unable to find a part.",50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-36,0RH0102G622,6,8000D701,"Processing error (shared):
Unable to find a part.","55NANO$MODEL1$Original setup T 1,55NANO-lot46$MODEL1$Original setup T 1"
NXT6,M02-36,19-GA0123-JTXJR,6,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-36,0RH0102G622,3,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,55NANO$MODEL1$Original setup T 1
NXT6,M02-36,EAE62506501,2,8000D701,"Processing error (shared):
Unable to find a part.",OLED65CS4VA$MODEL1$Original setup T 1
NXT6,M02-36,19-GA0123-JTXJR,2,8000D727,Processing error. The part is incorrect. (Non leaded part),50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-36,004.002.0000609,2,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-36,EAE62506501,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",OLED65CS4VA opt test$MODEL1$Original setup T 1
NXT6,M02-36,004.002.0000609,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-36,19-GA0513-FTXVT,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-37,0CZZB00055B,7,8000D701,"Processing error (shared):
Unable to find a part.",OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M02-37,19-GA0133-FTXVT,5,8000D701,"Processing error (shared):
Unable to find a part.","55GTU2-lot 1$MODEL1$Original setup T 01,43GTF4 LOT 01$MODEL1$Original setup T V1"
NXT6,M02-37,0CK821BK56A,4,8000D701,"Processing error (shared):
Unable to find a part.","55NANO$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1"
NXT6,M02-37,004.002.0000588,2,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-37,0CK821BK56A,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,55NANO$MODEL1$Original setup T 1
NXT6,M02-37,004.002.0000588,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-37,19-GA0133-FTXVT,1,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-38,0RJ3602C478,9,8000D701,"Processing error (shared):
Unable to find a part.","55NANO$MODEL1$Original setup T 1,55UT$MODEL1$Original setup T 1,75UT$MODEL1$Original setup T 1"
NXT6,M02-38,0CC560BK41A,9,8000D701,"Processing error (shared):
Unable to find a part.",OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M02-38,19-GA0105-JTXVT,4,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.","55GTU2-lot 1$MODEL1$Original setup T 01,43GTF4 LOT 01$MODEL1$Original setup T V1"
NXT6,M02-38,004.002.0000584,4,8000D701,"Processing error (shared):
Unable to find a part.",40-43D10 6Module$MODEL1$Original setup T 02
NXT6,M02-38,19-GA0105-JTXVT,2,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-38,19-GA0105-JTXVT,2,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-38,0RJ3602C478,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",65NANO$MODEL1$Original setup T 1
NXT6,M02-38,19-GA0153-JTX1JR,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-38,0RJ3602C478,1,80003410,Parts are being picked shifted in the Q-direction above the tolerance specified in part data for the part.,75UT$MODEL1$Original setup T 1
NXT6,M02-38,0CC560BK41A,1,8000D727,Processing error. The part is incorrect. (Non leaded part),OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M02-38,0CC560BK41A,1,8000D720,"Processing error (non leaded part)
 Part body size X tolerance error.",OLED65CS4VA$MODEL1$Original setup T 2
NXT6,M02-39,33-PTL229-MT01JR,10,8000340F,The part has been picked up with misalignment in the Y-direction that is greater than the tolerance level specified in part data.,"50GTU4-lot 1--test4$MODEL1$Original setup T 01,50GTU4-lot 1--test4$MODEL1$Original setup T 02"
NXT6,M02-39,19-GA0913-FTXVT,4,8000D701,"Processing error (shared):
Unable to find a part.",43GTF4 LOT 01$MODEL1$Original setup T V1
NXT6,M02-39,33-PTL229-MT01JR,3,8000D741,Processing error. Lead width tolerance error. (Lead measurement),"50GTU4-lot 1--test4$MODEL1$Original setup T 01,50GTU4-lot 1--test4$MODEL1$Original setup T 02"
NXT6,M02-39,33-PTL229-MT01JR,1,8000D732,Processing error. Not enough blobs present after size check. (Rough position),50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-39,33-PTL229-MT01JR,1,80003411,Parts rejected due to machine condition,50GTU4-lot 1--test4$MODEL1$Original setup T 01
NXT6,M02-39,0RJ4702C678,1,8000D701,"Processing error (shared):
Unable to find a part.",55UT$MODEL1$Original setup T 1
